Ente,Liste/Gruppi,Voti,nomefile
ALFONSINE,PARTITO DEMOCRATICO,4690,RAVENNA
ALFONSINE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1076,RAVENNA
ALFONSINE,FORZA ITALIA,585,RAVENNA
ALFONSINE,L'ALTRA EUROPA CON TSIPRAS,253,RAVENNA
ALFONSINE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,232,RAVENNA
ALFONSINE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,94,RAVENNA
ALFONSINE,NUOVO CENTRO DESTRA - UDC,73,RAVENNA
ALFONSINE,VERDI EUROPEI-GREEN ITALIA,52,RAVENNA
ALFONSINE,ITALIA DEI VALORI,33,RAVENNA
ALFONSINE,SCELTA EUROPEA,31,RAVENNA
ALFONSINE,IO CAMBIO - MAIE,14,RAVENNA
ALFONSINE,SVP,4,RAVENNA
BAGNACAVALLO,PARTITO DEMOCRATICO,5472,RAVENNA
BAGNACAVALLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1786,RAVENNA
BAGNACAVALLO,FORZA ITALIA,912,RAVENNA
BAGNACAVALLO,L'ALTRA EUROPA CON TSIPRAS,449,RAVENNA
BAGNACAVALLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,437,RAVENNA
BAGNACAVALLO,NUOVO CENTRO DESTRA - UDC,189,RAVENNA
BAGNACAVALLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,173,RAVENNA
BAGNACAVALLO,VERDI EUROPEI-GREEN ITALIA,124,RAVENNA
BAGNACAVALLO,ITALIA DEI VALORI,50,RAVENNA
BAGNACAVALLO,SCELTA EUROPEA,46,RAVENNA
BAGNACAVALLO,IO CAMBIO - MAIE,13,RAVENNA
BAGNACAVALLO,SVP,10,RAVENNA
BAGNARA DI ROMAGNA,PARTITO DEMOCRATICO,747,RAVENNA
BAGNARA DI ROMAGNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,232,RAVENNA
BAGNARA DI ROMAGNA,FORZA ITALIA,108,RAVENNA
BAGNARA DI ROMAGNA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,57,RAVENNA
BAGNARA DI ROMAGNA,NUOVO CENTRO DESTRA - UDC,33,RAVENNA
BAGNARA DI ROMAGNA,L'ALTRA EUROPA CON TSIPRAS,30,RAVENNA
BAGNARA DI ROMAGNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,29,RAVENNA
BAGNARA DI ROMAGNA,VERDI EUROPEI-GREEN ITALIA,12,RAVENNA
BAGNARA DI ROMAGNA,ITALIA DEI VALORI,5,RAVENNA
BAGNARA DI ROMAGNA,SCELTA EUROPEA,4,RAVENNA
BAGNARA DI ROMAGNA,SVP,1,RAVENNA
BAGNARA DI ROMAGNA,IO CAMBIO - MAIE,0,RAVENNA
BRISIGHELLA,PARTITO DEMOCRATICO,2292,RAVENNA
BRISIGHELLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,823,RAVENNA
BRISIGHELLA,FORZA ITALIA,498,RAVENNA
BRISIGHELLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,271,RAVENNA
BRISIGHELLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,155,RAVENNA
BRISIGHELLA,L'ALTRA EUROPA CON TSIPRAS,149,RAVENNA
BRISIGHELLA,NUOVO CENTRO DESTRA - UDC,113,RAVENNA
BRISIGHELLA,VERDI EUROPEI-GREEN ITALIA,34,RAVENNA
BRISIGHELLA,ITALIA DEI VALORI,26,RAVENNA
BRISIGHELLA,SCELTA EUROPEA,22,RAVENNA
BRISIGHELLA,IO CAMBIO - MAIE,7,RAVENNA
BRISIGHELLA,SVP,4,RAVENNA
CASOLA VALSENIO,PARTITO DEMOCRATICO,904,RAVENNA
CASOLA VALSENIO,FORZA ITALIA,220,RAVENNA
CASOLA VALSENIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,214,RAVENNA
CASOLA VALSENIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,64,RAVENNA
CASOLA VALSENIO,L'ALTRA EUROPA CON TSIPRAS,60,RAVENNA
CASOLA VALSENIO,NUOVO CENTRO DESTRA - UDC,39,RAVENNA
