Ente,Liste/Gruppi,Voti,nomefile
BELVEDERE DI SPINELLO,PARTITO DEMOCRATICO,313,CROTONE
BELVEDERE DI SPINELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,280,CROTONE
BELVEDERE DI SPINELLO,FORZA ITALIA,272,CROTONE
BELVEDERE DI SPINELLO,NUOVO CENTRO DESTRA - UDC,142,CROTONE
BELVEDERE DI SPINELLO,L'ALTRA EUROPA CON TSIPRAS,67,CROTONE
BELVEDERE DI SPINELLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,52,CROTONE
BELVEDERE DI SPINELLO,ITALIA DEI VALORI,26,CROTONE
BELVEDERE DI SPINELLO,SCELTA EUROPEA,13,CROTONE
BELVEDERE DI SPINELLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,10,CROTONE
BELVEDERE DI SPINELLO,IO CAMBIO - MAIE,3,CROTONE
BELVEDERE DI SPINELLO,VERDI EUROPEI-GREEN ITALIA,3,CROTONE
CACCURI,PARTITO DEMOCRATICO,417,CROTONE
CACCURI,FORZA ITALIA,242,CROTONE
CACCURI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,139,CROTONE
CACCURI,NUOVO CENTRO DESTRA - UDC,95,CROTONE
CACCURI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,58,CROTONE
CACCURI,L'ALTRA EUROPA CON TSIPRAS,43,CROTONE
CACCURI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,18,CROTONE
CACCURI,SCELTA EUROPEA,11,CROTONE
CACCURI,ITALIA DEI VALORI,10,CROTONE
CACCURI,VERDI EUROPEI-GREEN ITALIA,7,CROTONE
CACCURI,IO CAMBIO - MAIE,4,CROTONE
CARFIZZI,PARTITO DEMOCRATICO,238,CROTONE
CARFIZZI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,63,CROTONE
CARFIZZI,FORZA ITALIA,55,CROTONE
CARFIZZI,NUOVO CENTRO DESTRA - UDC,31,CROTONE
CARFIZZI,SCELTA EUROPEA,11,CROTONE
CARFIZZI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,10,CROTONE
CARFIZZI,L'ALTRA EUROPA CON TSIPRAS,7,CROTONE
CARFIZZI,VERDI EUROPEI-GREEN ITALIA,3,CROTONE
CARFIZZI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,CROTONE
CARFIZZI,IO CAMBIO - MAIE,1,CROTONE
CARFIZZI,ITALIA DEI VALORI,0,CROTONE
CASABONA,PARTITO DEMOCRATICO,591,CROTONE
CASABONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,321,CROTONE
CASABONA,FORZA ITALIA,284,CROTONE
CASABONA,NUOVO CENTRO DESTRA - UDC,148,CROTONE
CASABONA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,100,CROTONE
CASABONA,SCELTA EUROPEA,24,CROTONE
CASABONA,L'ALTRA EUROPA CON TSIPRAS,18,CROTONE
CASABONA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,18,CROTONE
CASABONA,ITALIA DEI VALORI,12,CROTONE
CASABONA,VERDI EUROPEI-GREEN ITALIA,2,CROTONE
CASABONA,IO CAMBIO - MAIE,1,CROTONE
CASTELSILANO,PARTITO DEMOCRATICO,215,CROTONE
CASTELSILANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,191,CROTONE
CASTELSILANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,147,CROTONE
CASTELSILANO,NUOVO CENTRO DESTRA - UDC,106,CROTONE
CASTELSILANO,FORZA ITALIA,67,CROTONE
CASTELSILANO,L'ALTRA EUROPA CON TSIPRAS,23,CROTONE
CASTELSILANO,SCELTA EUROPEA,10,CROTONE
CASTELSILANO,ITALIA DEI VALORI,4,CROTONE
CASTELSILANO,IO CAMBIO - MAIE,2,CROTONE
CASTELSILANO,VERDI EUROPEI-GREEN ITALIA,2,CROTONE
CASTELSILANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,CROTONE
CERENZIA,PARTITO DEMOCRATICO,167,CROTONE
CERENZIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,166,CROTONE
CERENZIA,NUOVO CENTRO DESTRA - UDC,97,CROTONE
CERENZIA,FORZA ITALIA,59,CROTONE
CERENZIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,27,CROTONE
CERENZIA,L'ALTRA EUROPA CON TSIPRAS,8,CROTONE
CERENZIA,SCELTA EUROPEA,3,CROTONE
CERENZIA,VERDI EUROPEI-GREEN ITALIA,1,CROTONE
CERENZIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,CROTONE
CERENZIA,IO CAMBIO - MAIE,0,CROTONE
CERENZIA,ITALIA DEI VALORI,0,CROTONE
CIRO',PARTITO DEMOCRATICO,311,CROTONE
CIRO',FORZA ITALIA,130,CROTONE
CIRO',MOVIMENTO 5 STELLE BEPPEGRILLO.IT,125,CROTONE
CIRO',NUOVO CENTRO DESTRA - UDC,60,CROTONE
CIRO',L'ALTRA EUROPA CON TSIPRAS,21,CROTONE
CIRO',FRATELLI D'ITALIA - ALLEANZA NAZIONALE,6,CROTONE
CIRO',LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,CROTONE
CIRO',SCELTA EUROPEA,5,CROTONE
CIRO',VERDI EUROPEI-GREEN ITALIA,2,CROTONE
CIRO',IO CAMBIO - MAIE,2,CROTONE
CIRO',ITALIA DEI VALORI,1,CROTONE
