Ente,Liste/Gruppi,Voti,nomefile
BELLARIA-IGEA MARINA,PARTITO DEMOCRATICO,3738,RIMINI
BELLARIA-IGEA MARINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2411,RIMINI
BELLARIA-IGEA MARINA,FORZA ITALIA,2368,RIMINI
BELLARIA-IGEA MARINA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,436,RIMINI
BELLARIA-IGEA MARINA,NUOVO CENTRO DESTRA - UDC,415,RIMINI
BELLARIA-IGEA MARINA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,338,RIMINI
BELLARIA-IGEA MARINA,L'ALTRA EUROPA CON TSIPRAS,301,RIMINI
BELLARIA-IGEA MARINA,VERDI EUROPEI-GREEN ITALIA,103,RIMINI
BELLARIA-IGEA MARINA,SCELTA EUROPEA,89,RIMINI
BELLARIA-IGEA MARINA,ITALIA DEI VALORI,34,RIMINI
BELLARIA-IGEA MARINA,IO CAMBIO - MAIE,20,RIMINI
BELLARIA-IGEA MARINA,SVP,8,RIMINI
CASTELDELCI,PARTITO DEMOCRATICO,143,RIMINI
CASTELDELCI,FORZA ITALIA,44,RIMINI
CASTELDELCI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,36,RIMINI
CASTELDELCI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,24,RIMINI
CASTELDELCI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,18,RIMINI
CASTELDELCI,L'ALTRA EUROPA CON TSIPRAS,9,RIMINI
CASTELDELCI,ITALIA DEI VALORI,3,RIMINI
CASTELDELCI,SCELTA EUROPEA,2,RIMINI
CASTELDELCI,NUOVO CENTRO DESTRA - UDC,2,RIMINI
CASTELDELCI,IO CAMBIO - MAIE,1,RIMINI
CASTELDELCI,VERDI EUROPEI-GREEN ITALIA,1,RIMINI
CASTELDELCI,SVP,0,RIMINI
CATTOLICA,PARTITO DEMOCRATICO,4104,RIMINI
CATTOLICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2135,RIMINI
CATTOLICA,FORZA ITALIA,929,RIMINI
CATTOLICA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,266,RIMINI
CATTOLICA,L'ALTRA EUROPA CON TSIPRAS,208,RIMINI
CATTOLICA,NUOVO CENTRO DESTRA - UDC,196,RIMINI
CATTOLICA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,190,RIMINI
CATTOLICA,VERDI EUROPEI-GREEN ITALIA,60,RIMINI
CATTOLICA,SCELTA EUROPEA,34,RIMINI
CATTOLICA,ITALIA DEI VALORI,28,RIMINI
CATTOLICA,SVP,5,RIMINI
CATTOLICA,IO CAMBIO - MAIE,4,RIMINI
CORIANO,PARTITO DEMOCRATICO,2801,RIMINI
CORIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1440,RIMINI
CORIANO,FORZA ITALIA,714,RIMINI
CORIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,251,RIMINI
CORIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,156,RIMINI
CORIANO,L'ALTRA EUROPA CON TSIPRAS,155,RIMINI
CORIANO,NUOVO CENTRO DESTRA - UDC,115,RIMINI
CORIANO,VERDI EUROPEI-GREEN ITALIA,54,RIMINI
CORIANO,SCELTA EUROPEA,27,RIMINI
CORIANO,ITALIA DEI VALORI,21,RIMINI
CORIANO,IO CAMBIO - MAIE,11,RIMINI
CORIANO,SVP,6,RIMINI
GEMMANO,PARTITO DEMOCRATICO,206,RIMINI
GEMMANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,198,RIMINI
GEMMANO,FORZA ITALIA,103,RIMINI
GEMMANO,L'ALTRA EUROPA CON TSIPRAS,15,RIMINI
GEMMANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,15,RIMINI
GEMMANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,RIMINI
GEMMANO,NUOVO CENTRO DESTRA - UDC,10,RIMINI
GEMMANO,VERDI EUROPEI-GREEN ITALIA,6,RIMINI
GEMMANO,SVP,3,RIMINI
GEMMANO,SCELTA EUROPEA,2,RIMINI
GEMMANO,IO CAMBIO - MAIE,2,RIMINI
GEMMANO,ITALIA DEI VALORI,0,RIMINI
MAIOLO,PARTITO DEMOCRATICO,259,RIMINI
MAIOLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,127,RIMINI
MAIOLO,FORZA ITALIA,82,RIMINI
MAIOLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,28,RIMINI
MAIOLO,L'ALTRA EUROPA CON TSIPRAS,20,RIMINI
MAIOLO,NUOVO CENTRO DESTRA - UDC,14,RIMINI
MAIOLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,12,RIMINI
MAIOLO,VERDI EUROPEI-GREEN ITALIA,5,RIMINI
MAIOLO,SVP,3,RIMINI
MAIOLO,ITALIA DEI VALORI,1,RIMINI
MAIOLO,IO CAMBIO - MAIE,0,RIMINI
MAIOLO,SCELTA EUROPEA,0,RIMINI
MISANO ADRIATICO,PARTITO DEMOCRATICO,3116,RIMINI
MISANO ADRIATICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2027,RIMINI
MISANO ADRIATICO,FORZA ITALIA,903,RIMINI
MISANO ADRIATICO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,205,RIMINI
MISANO ADRIATICO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,168,RIMINI
MISANO ADRIATICO,L'ALTRA EUROPA CON TSIPRAS,139,RIMINI
MISANO ADRIATICO,NUOVO CENTRO DESTRA - UDC,123,RIMINI
MISANO ADRIATICO,VERDI EUROPEI-GREEN ITALIA,50,RIMINI
MISANO ADRIATICO,SCELTA EUROPEA,24,RIMINI
MISANO ADRIATICO,ITALIA DEI VALORI,24,RIMINI
MISANO ADRIATICO,IO CAMBIO - MAIE,7,RIMINI
MISANO ADRIATICO,SVP,4,RIMINI
MONDAINO,PARTITO DEMOCRATICO,364,RIMINI
MONDAINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,192,RIMINI
MONDAINO,FORZA ITALIA,88,RIMINI
MONDAINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,35,RIMINI
MONDAINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,15,RIMINI
MONDAINO,L'ALTRA EUROPA CON TSIPRAS,15,RIMINI
MONDAINO,NUOVO CENTRO DESTRA - UDC,11,RIMINI
MONDAINO,VERDI EUROPEI-GREEN ITALIA,4,RIMINI
MONDAINO,SCELTA EUROPEA,2,RIMINI
MONDAINO,IO CAMBIO - MAIE,2,RIMINI
MONDAINO,SVP,2,RIMINI
MONDAINO,ITALIA DEI VALORI,1,RIMINI
MONTE COLOMBO,PARTITO DEMOCRATICO,594,RIMINI
MONTE COLOMBO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,479,RIMINI
MONTE COLOMBO,FORZA ITALIA,301,RIMINI
MONTE COLOMBO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,67,RIMINI
MONTE COLOMBO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,42,RIMINI
MONTE COLOMBO,L'ALTRA EUROPA CON TSIPRAS,26,RIMINI
MONTE COLOMBO,NUOVO CENTRO DESTRA - UDC,24,RIMINI
MONTE COLOMBO,VERDI EUROPEI-GREEN ITALIA,11,RIMINI
MONTE COLOMBO,ITALIA DEI VALORI,3,RIMINI
MONTE COLOMBO,SVP,2,RIMINI
MONTE COLOMBO,IO CAMBIO - MAIE,2,RIMINI
MONTE COLOMBO,SCELTA EUROPEA,1,RIMINI
MONTEFIORE CONCA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,436,RIMINI
MONTEFIORE CONCA,PARTITO DEMOCRATICO,410,RIMINI
MONTEFIORE CONCA,FORZA ITALIA,226,RIMINI
MONTEFIORE CONCA,NUOVO CENTRO DESTRA - UDC,54,RIMINI
MONTEFIORE CONCA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,49,RIMINI
MONTEFIORE CONCA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,40,RIMINI
