Ente,Liste/Gruppi,Voti,nomefile
ALAGNA VALSESIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,51,VERCELLI
ALAGNA VALSESIA,PARTITO DEMOCRATICO,44,VERCELLI
ALAGNA VALSESIA,FORZA ITALIA,27,VERCELLI
ALAGNA VALSESIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,19,VERCELLI
ALAGNA VALSESIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,19,VERCELLI
ALAGNA VALSESIA,L'ALTRA EUROPA CON TSIPRAS,9,VERCELLI
ALAGNA VALSESIA,NUOVO CENTRO DESTRA - UDC,5,VERCELLI
ALAGNA VALSESIA,ITALIA DEI VALORI,2,VERCELLI
ALAGNA VALSESIA,SCELTA EUROPEA,2,VERCELLI
ALAGNA VALSESIA,VERDI EUROPEI-GREEN ITALIA,1,VERCELLI
ALAGNA VALSESIA,IO CAMBIO - MAIE,0,VERCELLI
ALBANO VERCELLESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,37,VERCELLI
ALBANO VERCELLESE,PARTITO DEMOCRATICO,36,VERCELLI
ALBANO VERCELLESE,FORZA ITALIA,34,VERCELLI
ALBANO VERCELLESE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,22,VERCELLI
ALBANO VERCELLESE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,VERCELLI
ALBANO VERCELLESE,L'ALTRA EUROPA CON TSIPRAS,6,VERCELLI
ALBANO VERCELLESE,NUOVO CENTRO DESTRA - UDC,5,VERCELLI
ALBANO VERCELLESE,SCELTA EUROPEA,2,VERCELLI
ALBANO VERCELLESE,VERDI EUROPEI-GREEN ITALIA,1,VERCELLI
ALBANO VERCELLESE,ITALIA DEI VALORI,0,VERCELLI
ALBANO VERCELLESE,IO CAMBIO - MAIE,0,VERCELLI
ALICE CASTELLO,PARTITO DEMOCRATICO,555,VERCELLI
ALICE CASTELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,287,VERCELLI
ALICE CASTELLO,FORZA ITALIA,213,VERCELLI
ALICE CASTELLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,170,VERCELLI
ALICE CASTELLO,NUOVO CENTRO DESTRA - UDC,69,VERCELLI
ALICE CASTELLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,53,VERCELLI
ALICE CASTELLO,L'ALTRA EUROPA CON TSIPRAS,49,VERCELLI
ALICE CASTELLO,ITALIA DEI VALORI,15,VERCELLI
ALICE CASTELLO,SCELTA EUROPEA,13,VERCELLI
ALICE CASTELLO,VERDI EUROPEI-GREEN ITALIA,6,VERCELLI
ALICE CASTELLO,IO CAMBIO - MAIE,6,VERCELLI
ARBORIO,FORZA ITALIA,146,VERCELLI
ARBORIO,PARTITO DEMOCRATICO,111,VERCELLI
ARBORIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,78,VERCELLI
ARBORIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,52,VERCELLI
ARBORIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,18,VERCELLI
ARBORIO,NUOVO CENTRO DESTRA - UDC,9,VERCELLI
ARBORIO,L'ALTRA EUROPA CON TSIPRAS,7,VERCELLI
ARBORIO,IO CAMBIO - MAIE,3,VERCELLI
ARBORIO,VERDI EUROPEI-GREEN ITALIA,3,VERCELLI
ARBORIO,SCELTA EUROPEA,1,VERCELLI
ARBORIO,ITALIA DEI VALORI,0,VERCELLI
ASIGLIANO VERCELLESE,PARTITO DEMOCRATICO,246,VERCELLI
ASIGLIANO VERCELLESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,186,VERCELLI
ASIGLIANO VERCELLESE,FORZA ITALIA,184,VERCELLI
ASIGLIANO VERCELLESE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,120,VERCELLI
ASIGLIANO VERCELLESE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,38,VERCELLI
ASIGLIANO VERCELLESE,NUOVO CENTRO DESTRA - UDC,30,VERCELLI
ASIGLIANO VERCELLESE,L'ALTRA EUROPA CON TSIPRAS,20,VERCELLI
ASIGLIANO VERCELLESE,ITALIA DEI VALORI,8,VERCELLI
ASIGLIANO VERCELLESE,VERDI EUROPEI-GREEN ITALIA,6,VERCELLI
ASIGLIANO VERCELLESE,SCELTA EUROPEA,4,VERCELLI
ASIGLIANO VERCELLESE,IO CAMBIO - MAIE,2,VERCELLI
BALMUCCIA,PARTITO DEMOCRATICO,20,VERCELLI
BALMUCCIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,11,VERCELLI
BALMUCCIA,FORZA ITALIA,9,VERCELLI
BALMUCCIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7,VERCELLI
BALMUCCIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,VERCELLI
BALMUCCIA,NUOVO CENTRO DESTRA - UDC,1,VERCELLI
BALMUCCIA,L'ALTRA EUROPA CON TSIPRAS,1,VERCELLI
BALMUCCIA,IO CAMBIO - MAIE,0,VERCELLI
BALMUCCIA,ITALIA DEI VALORI,0,VERCELLI
BALMUCCIA,VERDI EUROPEI-GREEN ITALIA,0,VERCELLI
BALMUCCIA,SCELTA EUROPEA,0,VERCELLI
BALOCCO,PARTITO DEMOCRATICO,50,VERCELLI
BALOCCO,FORZA ITALIA,39,VERCELLI
BALOCCO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,20,VERCELLI
BALOCCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,13,VERCELLI
BALOCCO,NUOVO CENTRO DESTRA - UDC,3,VERCELLI
BALOCCO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,2,VERCELLI
