Ente,Liste/Gruppi,Voti,nomefile
ABANO TERME,PARTITO DEMOCRATICO,3970,PADOVA
ABANO TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1912,PADOVA
ABANO TERME,FORZA ITALIA,1580,PADOVA
ABANO TERME,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1026,PADOVA
ABANO TERME,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,307,PADOVA
ABANO TERME,NUOVO CENTRO DESTRA - UDC,263,PADOVA
ABANO TERME,L'ALTRA EUROPA CON TSIPRAS,211,PADOVA
ABANO TERME,VERDI EUROPEI-GREEN ITALIA,101,PADOVA
ABANO TERME,SCELTA EUROPEA,72,PADOVA
ABANO TERME,ITALIA DEI VALORI,33,PADOVA
ABANO TERME,IO CAMBIO - MAIE,14,PADOVA
ABANO TERME,SVP,9,PADOVA
AGNA,PARTITO DEMOCRATICO,588,PADOVA
AGNA,FORZA ITALIA,420,PADOVA
AGNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,418,PADOVA
AGNA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,319,PADOVA
AGNA,NUOVO CENTRO DESTRA - UDC,100,PADOVA
AGNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,48,PADOVA
AGNA,L'ALTRA EUROPA CON TSIPRAS,19,PADOVA
AGNA,ITALIA DEI VALORI,18,PADOVA
AGNA,VERDI EUROPEI-GREEN ITALIA,12,PADOVA
AGNA,SCELTA EUROPEA,10,PADOVA
AGNA,SVP,7,PADOVA
AGNA,IO CAMBIO - MAIE,5,PADOVA
ALBIGNASEGO,PARTITO DEMOCRATICO,4475,PADOVA
ALBIGNASEGO,FORZA ITALIA,3229,PADOVA
ALBIGNASEGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2735,PADOVA
ALBIGNASEGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1014,PADOVA
ALBIGNASEGO,L'ALTRA EUROPA CON TSIPRAS,366,PADOVA
ALBIGNASEGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,345,PADOVA
ALBIGNASEGO,NUOVO CENTRO DESTRA - UDC,309,PADOVA
ALBIGNASEGO,VERDI EUROPEI-GREEN ITALIA,127,PADOVA
ALBIGNASEGO,SCELTA EUROPEA,99,PADOVA
ALBIGNASEGO,ITALIA DEI VALORI,72,PADOVA
ALBIGNASEGO,SVP,18,PADOVA
ALBIGNASEGO,IO CAMBIO - MAIE,15,PADOVA
ANGUILLARA VENETA,PARTITO DEMOCRATICO,885,PADOVA
ANGUILLARA VENETA,FORZA ITALIA,530,PADOVA
