Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,nomefile
CANTAGALLO,2528,1728,32,75,PRATO
CARMIGNANO,10890,6665,61,230,PRATO
MONTEMURLO,13864,9864,170,400,PRATO
POGGIO A CAIANO,7580,4795,28,149,PRATO
PRATO,135017,94483,1326,3534,PRATO
VAIANO,8087,5752,87,231,PRATO
VERNIO,5018,3540,87,215,PRATO
