Ente,Liste/Gruppi,Voti,nomefile
ABBASANTA,PARTITO DEMOCRATICO,345,ORISTANO
ABBASANTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,230,ORISTANO
ABBASANTA,FORZA ITALIA,211,ORISTANO
ABBASANTA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,38,ORISTANO
ABBASANTA,L'ALTRA EUROPA CON TSIPRAS,33,ORISTANO
ABBASANTA,NUOVO CENTRO DESTRA - UDC,31,ORISTANO
ABBASANTA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,13,ORISTANO
ABBASANTA,SCELTA EUROPEA,10,ORISTANO
ABBASANTA,ITALIA DEI VALORI,5,ORISTANO
ABBASANTA,VERDI EUROPEI-GREEN ITALIA,2,ORISTANO
ABBASANTA,IO CAMBIO - MAIE,0,ORISTANO
AIDOMAGGIORE,PARTITO DEMOCRATICO,83,ORISTANO
AIDOMAGGIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,27,ORISTANO
AIDOMAGGIORE,FORZA ITALIA,7,ORISTANO
AIDOMAGGIORE,L'ALTRA EUROPA CON TSIPRAS,5,ORISTANO
AIDOMAGGIORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1,ORISTANO
AIDOMAGGIORE,NUOVO CENTRO DESTRA - UDC,1,ORISTANO
AIDOMAGGIORE,ITALIA DEI VALORI,1,ORISTANO
AIDOMAGGIORE,IO CAMBIO - MAIE,0,ORISTANO
AIDOMAGGIORE,SCELTA EUROPEA,0,ORISTANO
AIDOMAGGIORE,VERDI EUROPEI-GREEN ITALIA,0,ORISTANO
AIDOMAGGIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,ORISTANO
ALBAGIARA,PARTITO DEMOCRATICO,56,ORISTANO
ALBAGIARA,FORZA ITALIA,12,ORISTANO
ALBAGIARA,L'ALTRA EUROPA CON TSIPRAS,12,ORISTANO
ALBAGIARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,8,ORISTANO
ALBAGIARA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1,ORISTANO
ALBAGIARA,SCELTA EUROPEA,1,ORISTANO
ALBAGIARA,VERDI EUROPEI-GREEN ITALIA,1,ORISTANO
ALBAGIARA,ITALIA DEI VALORI,1,ORISTANO
ALBAGIARA,NUOVO CENTRO DESTRA - UDC,1,ORISTANO
ALBAGIARA,IO CAMBIO - MAIE,0,ORISTANO
ALBAGIARA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,ORISTANO
ALES,PARTITO DEMOCRATICO,226,ORISTANO
ALES,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,131,ORISTANO
ALES,FORZA ITALIA,47,ORISTANO
ALES,L'ALTRA EUROPA CON TSIPRAS,39,ORISTANO
ALES,NUOVO CENTRO DESTRA - UDC,8,ORISTANO
ALES,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,ORISTANO
ALES,ITALIA DEI VALORI,5,ORISTANO
ALES,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,5,ORISTANO
ALES,SCELTA EUROPEA,4,ORISTANO
ALES,VERDI EUROPEI-GREEN ITALIA,2,ORISTANO
ALES,IO CAMBIO - MAIE,1,ORISTANO
ALLAI,PARTITO DEMOCRATICO,55,ORISTANO
ALLAI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,37,ORISTANO
ALLAI,FORZA ITALIA,26,ORISTANO
ALLAI,L'ALTRA EUROPA CON TSIPRAS,2,ORISTANO
