Ente,Liste/Gruppi,Voti,nomefile
CAPRIVA DEL FRIULI,PARTITO DEMOCRATICO,469,GORIZIA
CAPRIVA DEL FRIULI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,181,GORIZIA
CAPRIVA DEL FRIULI,FORZA ITALIA,118,GORIZIA
CAPRIVA DEL FRIULI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,77,GORIZIA
CAPRIVA DEL FRIULI,L'ALTRA EUROPA CON TSIPRAS,42,GORIZIA
CAPRIVA DEL FRIULI,NUOVO CENTRO DESTRA - UDC,29,GORIZIA
CAPRIVA DEL FRIULI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,28,GORIZIA
CAPRIVA DEL FRIULI,VERDI EUROPEI-GREEN ITALIA,12,GORIZIA
CAPRIVA DEL FRIULI,SCELTA EUROPEA,8,GORIZIA
CAPRIVA DEL FRIULI,ITALIA DEI VALORI,3,GORIZIA
CAPRIVA DEL FRIULI,IO CAMBIO - MAIE,3,GORIZIA
CAPRIVA DEL FRIULI,SVP,3,GORIZIA
CORMONS,PARTITO DEMOCRATICO,1643,GORIZIA
CORMONS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,730,GORIZIA
CORMONS,FORZA ITALIA,370,GORIZIA
CORMONS,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,270,GORIZIA
CORMONS,NUOVO CENTRO DESTRA - UDC,179,GORIZIA
CORMONS,L'ALTRA EUROPA CON TSIPRAS,133,GORIZIA
CORMONS,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,84,GORIZIA
CORMONS,VERDI EUROPEI-GREEN ITALIA,59,GORIZIA
CORMONS,SCELTA EUROPEA,16,GORIZIA
CORMONS,SVP,15,GORIZIA
CORMONS,ITALIA DEI VALORI,13,GORIZIA
CORMONS,IO CAMBIO - MAIE,10,GORIZIA
DOBERDO' DEL LAGO,PARTITO DEMOCRATICO,422,GORIZIA
DOBERDO' DEL LAGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,134,GORIZIA
DOBERDO' DEL LAGO,SVP,101,GORIZIA
DOBERDO' DEL LAGO,L'ALTRA EUROPA CON TSIPRAS,88,GORIZIA
DOBERDO' DEL LAGO,FORZA ITALIA,53,GORIZIA
DOBERDO' DEL LAGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,27,GORIZIA
DOBERDO' DEL LAGO,NUOVO CENTRO DESTRA - UDC,11,GORIZIA
DOBERDO' DEL LAGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,9,GORIZIA
DOBERDO' DEL LAGO,VERDI EUROPEI-GREEN ITALIA,9,GORIZIA
DOBERDO' DEL LAGO,SCELTA EUROPEA,6,GORIZIA
DOBERDO' DEL LAGO,IO CAMBIO - MAIE,1,GORIZIA
DOBERDO' DEL LAGO,ITALIA DEI VALORI,1,GORIZIA
DOLEGNA DEL COLLIO,PARTITO DEMOCRATICO,60,GORIZIA
DOLEGNA DEL COLLIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,46,GORIZIA
DOLEGNA DEL COLLIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,38,GORIZIA
DOLEGNA DEL COLLIO,FORZA ITALIA,38,GORIZIA
DOLEGNA DEL COLLIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,GORIZIA
DOLEGNA DEL COLLIO,NUOVO CENTRO DESTRA - UDC,6,GORIZIA
DOLEGNA DEL COLLIO,VERDI EUROPEI-GREEN ITALIA,3,GORIZIA
DOLEGNA DEL COLLIO,SCELTA EUROPEA,1,GORIZIA
DOLEGNA DEL COLLIO,IO CAMBIO - MAIE,1,GORIZIA
DOLEGNA DEL COLLIO,L'ALTRA EUROPA CON TSIPRAS,1,GORIZIA
DOLEGNA DEL COLLIO,SVP,0,GORIZIA
DOLEGNA DEL COLLIO,ITALIA DEI VALORI,0,GORIZIA
FARRA D'ISONZO,PARTITO DEMOCRATICO,507,GORIZIA
FARRA D'ISONZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,175,GORIZIA
FARRA D'ISONZO,FORZA ITALIA,105,GORIZIA
FARRA D'ISONZO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,60,GORIZIA
FARRA D'ISONZO,L'ALTRA EUROPA CON TSIPRAS,42,GORIZIA
FARRA D'ISONZO,NUOVO CENTRO DESTRA - UDC,36,GORIZIA
FARRA D'ISONZO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,20,GORIZIA
FARRA D'ISONZO,VERDI EUROPEI-GREEN ITALIA,18,GORIZIA
FARRA D'ISONZO,ITALIA DEI VALORI,5,GORIZIA
FARRA D'ISONZO,SVP,4,GORIZIA
FARRA D'ISONZO,SCELTA EUROPEA,4,GORIZIA
FARRA D'ISONZO,IO CAMBIO - MAIE,3,GORIZIA
FOGLIANO REDIPUGLIA,PARTITO DEMOCRATICO,852,GORIZIA
FOGLIANO REDIPUGLIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,362,GORIZIA
FOGLIANO REDIPUGLIA,FORZA ITALIA,147,GORIZIA
FOGLIANO REDIPUGLIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,146,GORIZIA
FOGLIANO REDIPUGLIA,L'ALTRA EUROPA CON TSIPRAS,79,GORIZIA
FOGLIANO REDIPUGLIA,NUOVO CENTRO DESTRA - UDC,62,GORIZIA
FOGLIANO REDIPUGLIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,44,GORIZIA
FOGLIANO REDIPUGLIA,VERDI EUROPEI-GREEN ITALIA,33,GORIZIA
FOGLIANO REDIPUGLIA,SCELTA EUROPEA,9,GORIZIA
FOGLIANO REDIPUGLIA,SVP,8,GORIZIA
FOGLIANO REDIPUGLIA,ITALIA DEI VALORI,5,GORIZIA
FOGLIANO REDIPUGLIA,IO CAMBIO - MAIE,3,GORIZIA
GORIZIA,PARTITO DEMOCRATICO,6658,GORIZIA
GORIZIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2758,GORIZIA
GORIZIA,FORZA ITALIA,2231,GORIZIA
GORIZIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1043,GORIZIA
GORIZIA,NUOVO CENTRO DESTRA - UDC,712,GORIZIA
GORIZIA,L'ALTRA EUROPA CON TSIPRAS,634,GORIZIA
GORIZIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,566,GORIZIA
GORIZIA,VERDI EUROPEI-GREEN ITALIA,297,GORIZIA
GORIZIA,SVP,285,GORIZIA
GORIZIA,SCELTA EUROPEA,83,GORIZIA
GORIZIA,ITALIA DEI VALORI,55,GORIZIA
GORIZIA,IO CAMBIO - MAIE,29,GORIZIA
GRADISCA D'ISONZO,PARTITO DEMOCRATICO,1763,GORIZIA
GRADISCA D'ISONZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,665,GORIZIA
GRADISCA D'ISONZO,FORZA ITALIA,430,GORIZIA
GRADISCA D'ISONZO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,237,GORIZIA
GRADISCA D'ISONZO,L'ALTRA EUROPA CON TSIPRAS,216,GORIZIA
GRADISCA D'ISONZO,NUOVO CENTRO DESTRA - UDC,164,GORIZIA
GRADISCA D'ISONZO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,125,GORIZIA
GRADISCA D'ISONZO,VERDI EUROPEI-GREEN ITALIA,66,GORIZIA
GRADISCA D'ISONZO,ITALIA DEI VALORI,29,GORIZIA
GRADISCA D'ISONZO,SCELTA EUROPEA,28,GORIZIA
GRADISCA D'ISONZO,SVP,11,GORIZIA
GRADISCA D'ISONZO,IO CAMBIO - MAIE,6,GORIZIA
GRADO,PARTITO DEMOCRATICO,1515,GORIZIA
GRADO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,745,GORIZIA
GRADO,FORZA ITALIA,680,GORIZIA
GRADO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,255,GORIZIA
GRADO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,221,GORIZIA
GRADO,NUOVO CENTRO DESTRA - UDC,145,GORIZIA
GRADO,L'ALTRA EUROPA CON TSIPRAS,112,GORIZIA
GRADO,VERDI EUROPEI-GREEN ITALIA,46,GORIZIA
GRADO,SCELTA EUROPEA,23,GORIZIA
GRADO,ITALIA DEI VALORI,20,GORIZIA
GRADO,SVP,12,GORIZIA
GRADO,IO CAMBIO - MAIE,6,GORIZIA
