Ente,Liste/Gruppi,Voti,nomefile
ALASSIO,PARTITO DEMOCRATICO,1699,SAVONA
ALASSIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1173,SAVONA
ALASSIO,FORZA ITALIA,1136,SAVONA
ALASSIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,364,SAVONA
ALASSIO,NUOVO CENTRO DESTRA - UDC,225,SAVONA
ALASSIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,170,SAVONA
ALASSIO,L'ALTRA EUROPA CON TSIPRAS,153,SAVONA
ALASSIO,VERDI EUROPEI-GREEN ITALIA,39,SAVONA
ALASSIO,SCELTA EUROPEA,26,SAVONA
ALASSIO,ITALIA DEI VALORI,17,SAVONA
ALASSIO,IO CAMBIO - MAIE,4,SAVONA
ALBENGA,PARTITO DEMOCRATICO,4782,SAVONA
ALBENGA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3459,SAVONA
ALBENGA,FORZA ITALIA,2557,SAVONA
ALBENGA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1281,SAVONA
ALBENGA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,400,SAVONA
ALBENGA,NUOVO CENTRO DESTRA - UDC,377,SAVONA
ALBENGA,L'ALTRA EUROPA CON TSIPRAS,366,SAVONA
ALBENGA,VERDI EUROPEI-GREEN ITALIA,131,SAVONA
ALBENGA,SCELTA EUROPEA,78,SAVONA
ALBENGA,ITALIA DEI VALORI,67,SAVONA
ALBENGA,IO CAMBIO - MAIE,24,SAVONA
ALBISSOLA MARINA,PARTITO DEMOCRATICO,1665,SAVONA
ALBISSOLA MARINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,686,SAVONA
ALBISSOLA MARINA,FORZA ITALIA,490,SAVONA
ALBISSOLA MARINA,L'ALTRA EUROPA CON TSIPRAS,151,SAVONA
ALBISSOLA MARINA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,126,SAVONA
ALBISSOLA MARINA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,96,SAVONA
ALBISSOLA MARINA,NUOVO CENTRO DESTRA - UDC,82,SAVONA
ALBISSOLA MARINA,SCELTA EUROPEA,39,SAVONA
ALBISSOLA MARINA,VERDI EUROPEI-GREEN ITALIA,30,SAVONA
ALBISSOLA MARINA,ITALIA DEI VALORI,19,SAVONA
ALBISSOLA MARINA,IO CAMBIO - MAIE,5,SAVONA
ALBISOLA SUPERIORE,PARTITO DEMOCRATICO,2698,SAVONA
ALBISOLA SUPERIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1465,SAVONA
ALBISOLA SUPERIORE,FORZA ITALIA,853,SAVONA
ALBISOLA SUPERIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,367,SAVONA
ALBISOLA SUPERIORE,L'ALTRA EUROPA CON TSIPRAS,242,SAVONA
