Ente,Liste/Gruppi,Voti,nomefile
ACCETTURA,FORZA ITALIA,358,MATERA
ACCETTURA,PARTITO DEMOCRATICO,296,MATERA
ACCETTURA,SCELTA EUROPEA,94,MATERA
ACCETTURA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,54,MATERA
ACCETTURA,VERDI EUROPEI-GREEN ITALIA,43,MATERA
ACCETTURA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,36,MATERA
ACCETTURA,L'ALTRA EUROPA CON TSIPRAS,25,MATERA
ACCETTURA,NUOVO CENTRO DESTRA - UDC,24,MATERA
ACCETTURA,ITALIA DEI VALORI,14,MATERA
ACCETTURA,IO CAMBIO - MAIE,3,MATERA
ACCETTURA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1,MATERA
ALIANO,PARTITO DEMOCRATICO,94,MATERA
ALIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,81,MATERA
ALIANO,FORZA ITALIA,61,MATERA
ALIANO,SCELTA EUROPEA,32,MATERA
ALIANO,L'ALTRA EUROPA CON TSIPRAS,27,MATERA
ALIANO,NUOVO CENTRO DESTRA - UDC,5,MATERA
ALIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,MATERA
ALIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,MATERA
ALIANO,ITALIA DEI VALORI,0,MATERA
ALIANO,IO CAMBIO - MAIE,0,MATERA
ALIANO,VERDI EUROPEI-GREEN ITALIA,0,MATERA
BERNALDA,SCELTA EUROPEA,1944,MATERA
BERNALDA,PARTITO DEMOCRATICO,1272,MATERA
BERNALDA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1133,MATERA
BERNALDA,FORZA ITALIA,944,MATERA
BERNALDA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,224,MATERA
BERNALDA,NUOVO CENTRO DESTRA - UDC,196,MATERA
BERNALDA,L'ALTRA EUROPA CON TSIPRAS,172,MATERA
BERNALDA,ITALIA DEI VALORI,109,MATERA
BERNALDA,VERDI EUROPEI-GREEN ITALIA,45,MATERA
BERNALDA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,41,MATERA
BERNALDA,IO CAMBIO - MAIE,19,MATERA
CALCIANO,PARTITO DEMOCRATICO,227,MATERA
CALCIANO,FORZA ITALIA,91,MATERA
CALCIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,60,MATERA
CALCIANO,SCELTA EUROPEA,55,MATERA
CALCIANO,NUOVO CENTRO DESTRA - UDC,30,MATERA
CALCIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,20,MATERA
CALCIANO,L'ALTRA EUROPA CON TSIPRAS,7,MATERA
CALCIANO,ITALIA DEI VALORI,4,MATERA
CALCIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,MATERA
CALCIANO,VERDI EUROPEI-GREEN ITALIA,1,MATERA
CALCIANO,IO CAMBIO - MAIE,1,MATERA
CIRIGLIANO,PARTITO DEMOCRATICO,66,MATERA
CIRIGLIANO,FORZA ITALIA,38,MATERA
CIRIGLIANO,SCELTA EUROPEA,21,MATERA
CIRIGLIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,13,MATERA
CIRIGLIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,12,MATERA
CIRIGLIANO,NUOVO CENTRO DESTRA - UDC,10,MATERA
CIRIGLIANO,L'ALTRA EUROPA CON TSIPRAS,9,MATERA
CIRIGLIANO,VERDI EUROPEI-GREEN ITALIA,3,MATERA
CIRIGLIANO,ITALIA DEI VALORI,2,MATERA
CIRIGLIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,MATERA
CIRIGLIANO,IO CAMBIO - MAIE,0,MATERA
COLOBRARO,PARTITO DEMOCRATICO,261,MATERA
COLOBRARO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,86,MATERA
COLOBRARO,FORZA ITALIA,75,MATERA
COLOBRARO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,25,MATERA
COLOBRARO,NUOVO CENTRO DESTRA - UDC,13,MATERA
COLOBRARO,L'ALTRA EUROPA CON TSIPRAS,9,MATERA
COLOBRARO,SCELTA EUROPEA,6,MATERA
COLOBRARO,VERDI EUROPEI-GREEN ITALIA,6,MATERA
COLOBRARO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,3,MATERA
COLOBRARO,ITALIA DEI VALORI,2,MATERA
COLOBRARO,IO CAMBIO - MAIE,1,MATERA
CRACO,PARTITO DEMOCRATICO,146,MATERA
CRACO,FORZA ITALIA,103,MATERA
CRACO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,68,MATERA
CRACO,NUOVO CENTRO DESTRA - UDC,21,MATERA
CRACO,L'ALTRA EUROPA CON TSIPRAS,21,MATERA
CRACO,SCELTA EUROPEA,19,MATERA
CRACO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,12,MATERA
CRACO,VERDI EUROPEI-GREEN ITALIA,10,MATERA
CRACO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,4,MATERA
CRACO,ITALIA DEI VALORI,2,MATERA
CRACO,IO CAMBIO - MAIE,1,MATERA
FERRANDINA,PARTITO DEMOCRATICO,1402,MATERA
FERRANDINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,618,MATERA
FERRANDINA,FORZA ITALIA,467,MATERA
FERRANDINA,L'ALTRA EUROPA CON TSIPRAS,205,MATERA
FERRANDINA,SCELTA EUROPEA,157,MATERA
FERRANDINA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,82,MATERA
FERRANDINA,NUOVO CENTRO DESTRA - UDC,66,MATERA
FERRANDINA,VERDI EUROPEI-GREEN ITALIA,28,MATERA
FERRANDINA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,20,MATERA
FERRANDINA,ITALIA DEI VALORI,11,MATERA
FERRANDINA,IO CAMBIO - MAIE,3,MATERA
GARAGUSO,PARTITO DEMOCRATICO,280,MATERA
GARAGUSO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,135,MATERA
GARAGUSO,FORZA ITALIA,93,MATERA
GARAGUSO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,69,MATERA
GARAGUSO,NUOVO CENTRO DESTRA - UDC,13,MATERA
GARAGUSO,SCELTA EUROPEA,6,MATERA
GARAGUSO,L'ALTRA EUROPA CON TSIPRAS,6,MATERA
GARAGUSO,ITALIA DEI VALORI,5,MATERA
GARAGUSO,IO CAMBIO - MAIE,3,MATERA
GARAGUSO,VERDI EUROPEI-GREEN ITALIA,3,MATERA
GARAGUSO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,MATERA
GORGOGLIONE,PARTITO DEMOCRATICO,392,MATERA
GORGOGLIONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,76,MATERA
GORGOGLIONE,FORZA ITALIA,54,MATERA
GORGOGLIONE,L'ALTRA EUROPA CON TSIPRAS,33,MATERA
