Ente,Liste/Gruppi,Voti,nomefile
AGORDO,PARTITO DEMOCRATICO,825,BELLUNO
AGORDO,SVP,451,BELLUNO
AGORDO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,310,BELLUNO
AGORDO,FORZA ITALIA,275,BELLUNO
AGORDO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,273,BELLUNO
AGORDO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,54,BELLUNO
AGORDO,L'ALTRA EUROPA CON TSIPRAS,52,BELLUNO
AGORDO,NUOVO CENTRO DESTRA - UDC,45,BELLUNO
AGORDO,SCELTA EUROPEA,34,BELLUNO
AGORDO,VERDI EUROPEI-GREEN ITALIA,24,BELLUNO
AGORDO,ITALIA DEI VALORI,14,BELLUNO
AGORDO,IO CAMBIO - MAIE,3,BELLUNO
ALANO DI PIAVE,PARTITO DEMOCRATICO,418,BELLUNO
ALANO DI PIAVE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,216,BELLUNO
ALANO DI PIAVE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,188,BELLUNO
ALANO DI PIAVE,FORZA ITALIA,161,BELLUNO
ALANO DI PIAVE,SVP,50,BELLUNO
ALANO DI PIAVE,L'ALTRA EUROPA CON TSIPRAS,29,BELLUNO
ALANO DI PIAVE,NUOVO CENTRO DESTRA - UDC,28,BELLUNO
ALANO DI PIAVE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,23,BELLUNO
ALANO DI PIAVE,SCELTA EUROPEA,22,BELLUNO
ALANO DI PIAVE,VERDI EUROPEI-GREEN ITALIA,8,BELLUNO
ALANO DI PIAVE,ITALIA DEI VALORI,7,BELLUNO
ALANO DI PIAVE,IO CAMBIO - MAIE,1,BELLUNO
ALLEGHE,PARTITO DEMOCRATICO,243,BELLUNO
ALLEGHE,FORZA ITALIA,128,BELLUNO
ALLEGHE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,113,BELLUNO
ALLEGHE,SVP,111,BELLUNO
ALLEGHE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,96,BELLUNO
ALLEGHE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,21,BELLUNO
ALLEGHE,NUOVO CENTRO DESTRA - UDC,13,BELLUNO
ALLEGHE,L'ALTRA EUROPA CON TSIPRAS,8,BELLUNO
ALLEGHE,SCELTA EUROPEA,4,BELLUNO
ALLEGHE,ITALIA DEI VALORI,4,BELLUNO
ALLEGHE,IO CAMBIO - MAIE,3,BELLUNO
ALLEGHE,VERDI EUROPEI-GREEN ITALIA,3,BELLUNO
ARSIE',PARTITO DEMOCRATICO,531,BELLUNO
ARSIE',LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,254,BELLUNO
ARSIE',MOVIMENTO 5 STELLE BEPPEGRILLO.IT,242,BELLUNO
ARSIE',FORZA ITALIA,203,BELLUNO
ARSIE',SVP,83,BELLUNO
ARSIE',L'ALTRA EUROPA CON TSIPRAS,69,BELLUNO
ARSIE',FRATELLI D'ITALIA - ALLEANZA NAZIONALE,32,BELLUNO
ARSIE',NUOVO CENTRO DESTRA - UDC,27,BELLUNO
ARSIE',VERDI EUROPEI-GREEN ITALIA,14,BELLUNO
ARSIE',SCELTA EUROPEA,10,BELLUNO
ARSIE',ITALIA DEI VALORI,9,BELLUNO
ARSIE',IO CAMBIO - MAIE,3,BELLUNO
AURONZO DI CADORE,PARTITO DEMOCRATICO,433,BELLUNO
AURONZO DI CADORE,FORZA ITALIA,222,BELLUNO
AURONZO DI CADORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,216,BELLUNO
AURONZO DI CADORE,SVP,206,BELLUNO
AURONZO DI CADORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,181,BELLUNO
AURONZO DI CADORE,NUOVO CENTRO DESTRA - UDC,55,BELLUNO
AURONZO DI CADORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,40,BELLUNO
AURONZO DI CADORE,L'ALTRA EUROPA CON TSIPRAS,22,BELLUNO
AURONZO DI CADORE,VERDI EUROPEI-GREEN ITALIA,8,BELLUNO
AURONZO DI CADORE,SCELTA EUROPEA,6,BELLUNO
AURONZO DI CADORE,ITALIA DEI VALORI,5,BELLUNO
AURONZO DI CADORE,IO CAMBIO - MAIE,4,BELLUNO
BELLUNO,PARTITO DEMOCRATICO,7499,BELLUNO
BELLUNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2320,BELLUNO
BELLUNO,FORZA ITALIA,1688,BELLUNO
BELLUNO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,1429,BELLUNO
BELLUNO,L'ALTRA EUROPA CON TSIPRAS,736,BELLUNO
BELLUNO,SVP,620,BELLUNO
BELLUNO,NUOVO CENTRO DESTRA - UDC,537,BELLUNO
BELLUNO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,416,BELLUNO
BELLUNO,VERDI EUROPEI-GREEN ITALIA,185,BELLUNO
BELLUNO,SCELTA EUROPEA,149,BELLUNO
BELLUNO,ITALIA DEI VALORI,58,BELLUNO
BELLUNO,IO CAMBIO - MAIE,16,BELLUNO
BORCA DI CADORE,PARTITO DEMOCRATICO,92,BELLUNO
BORCA DI CADORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,59,BELLUNO
BORCA DI CADORE,SVP,40,BELLUNO
BORCA DI CADORE,FORZA ITALIA,38,BELLUNO
BORCA DI CADORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,32,BELLUNO
BORCA DI CADORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,12,BELLUNO
BORCA DI CADORE,NUOVO CENTRO DESTRA - UDC,10,BELLUNO
BORCA DI CADORE,L'ALTRA EUROPA CON TSIPRAS,5,BELLUNO
BORCA DI CADORE,VERDI EUROPEI-GREEN ITALIA,2,BELLUNO
BORCA DI CADORE,SCELTA EUROPEA,1,BELLUNO
BORCA DI CADORE,ITALIA DEI VALORI,1,BELLUNO
BORCA DI CADORE,IO CAMBIO - MAIE,0,BELLUNO
CALALZO DI CADORE,PARTITO DEMOCRATICO,332,BELLUNO
CALALZO DI CADORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,228,BELLUNO
CALALZO DI CADORE,FORZA ITALIA,218,BELLUNO
CALALZO DI CADORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,138,BELLUNO
CALALZO DI CADORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,98,BELLUNO
CALALZO DI CADORE,SVP,78,BELLUNO
CALALZO DI CADORE,NUOVO CENTRO DESTRA - UDC,38,BELLUNO
CALALZO DI CADORE,L'ALTRA EUROPA CON TSIPRAS,20,BELLUNO
CALALZO DI CADORE,VERDI EUROPEI-GREEN ITALIA,17,BELLUNO
CALALZO DI CADORE,SCELTA EUROPEA,10,BELLUNO
CALALZO DI CADORE,ITALIA DEI VALORI,8,BELLUNO
CALALZO DI CADORE,IO CAMBIO - MAIE,1,BELLUNO
CANALE D'AGORDO,PARTITO DEMOCRATICO,180,BELLUNO
CANALE D'AGORDO,SVP,143,BELLUNO
CANALE D'AGORDO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,49,BELLUNO
CANALE D'AGORDO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,48,BELLUNO
CANALE D'AGORDO,FORZA ITALIA,43,BELLUNO
CANALE D'AGORDO,NUOVO CENTRO DESTRA - UDC,15,BELLUNO
CANALE D'AGORDO,L'ALTRA EUROPA CON TSIPRAS,12,BELLUNO
CANALE D'AGORDO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,7,BELLUNO
CANALE D'AGORDO,VERDI EUROPEI-GREEN ITALIA,4,BELLUNO
CANALE D'AGORDO,SCELTA EUROPEA,1,BELLUNO
CANALE D'AGORDO,IO CAMBIO - MAIE,0,BELLUNO
CANALE D'AGORDO,ITALIA DEI VALORI,0,BELLUNO
CENCENIGHE AGORDINO,PARTITO DEMOCRATICO,192,BELLUNO
CENCENIGHE AGORDINO,SVP,90,BELLUNO
CENCENIGHE AGORDINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,82,BELLUNO
CENCENIGHE AGORDINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,50,BELLUNO
CENCENIGHE AGORDINO,FORZA ITALIA,40,BELLUNO
CENCENIGHE AGORDINO,NUOVO CENTRO DESTRA - UDC,9,BELLUNO
CENCENIGHE AGORDINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,8,BELLUNO
CENCENIGHE AGORDINO,L'ALTRA EUROPA CON TSIPRAS,7,BELLUNO
CENCENIGHE AGORDINO,VERDI EUROPEI-GREEN ITALIA,5,BELLUNO
CENCENIGHE AGORDINO,ITALIA DEI VALORI,3,BELLUNO
CENCENIGHE AGORDINO,SCELTA EUROPEA,2,BELLUNO
CENCENIGHE AGORDINO,IO CAMBIO - MAIE,1,BELLUNO
CESIOMAGGIORE,PARTITO DEMOCRATICO,707,BELLUNO
CESIOMAGGIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,257,BELLUNO
CESIOMAGGIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,191,BELLUNO
CESIOMAGGIORE,FORZA ITALIA,184,BELLUNO
CESIOMAGGIORE,SVP,164,BELLUNO
CESIOMAGGIORE,L'ALTRA EUROPA CON TSIPRAS,69,BELLUNO
CESIOMAGGIORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,36,BELLUNO
CESIOMAGGIORE,NUOVO CENTRO DESTRA - UDC,23,BELLUNO
CESIOMAGGIORE,SCELTA EUROPEA,17,BELLUNO
CESIOMAGGIORE,VERDI EUROPEI-GREEN ITALIA,15,BELLUNO
CESIOMAGGIORE,ITALIA DEI VALORI,5,BELLUNO
CESIOMAGGIORE,IO CAMBIO - MAIE,5,BELLUNO
CHIES D'ALPAGO,PARTITO DEMOCRATICO,312,BELLUNO
CHIES D'ALPAGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,130,BELLUNO
CHIES D'ALPAGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,109,BELLUNO
CHIES D'ALPAGO,SVP,109,BELLUNO
CHIES D'ALPAGO,FORZA ITALIA,72,BELLUNO
CHIES D'ALPAGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,28,BELLUNO
CHIES D'ALPAGO,L'ALTRA EUROPA CON TSIPRAS,25,BELLUNO
CHIES D'ALPAGO,SCELTA EUROPEA,13,BELLUNO
CHIES D'ALPAGO,NUOVO CENTRO DESTRA - UDC,12,BELLUNO
CHIES D'ALPAGO,VERDI EUROPEI-GREEN ITALIA,8,BELLUNO
CHIES D'ALPAGO,ITALIA DEI VALORI,7,BELLUNO
CHIES D'ALPAGO,IO CAMBIO - MAIE,3,BELLUNO
CIBIANA DI CADORE,PARTITO DEMOCRATICO,109,BELLUNO
CIBIANA DI CADORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,49,BELLUNO
