Ente,Liste/Gruppi,Voti,nomefile
ALBAVILLA,PARTITO DEMOCRATICO,1312,COMO
ALBAVILLA,FORZA ITALIA,754,COMO
ALBAVILLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,609,COMO
ALBAVILLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,498,COMO
ALBAVILLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,120,COMO
ALBAVILLA,NUOVO CENTRO DESTRA - UDC,111,COMO
ALBAVILLA,L'ALTRA EUROPA CON TSIPRAS,92,COMO
ALBAVILLA,VERDI EUROPEI-GREEN ITALIA,46,COMO
ALBAVILLA,ITALIA DEI VALORI,29,COMO
ALBAVILLA,SCELTA EUROPEA,16,COMO
ALBAVILLA,IO CAMBIO - MAIE,8,COMO
ALBESE CON CASSANO,PARTITO DEMOCRATICO,880,COMO
ALBESE CON CASSANO,FORZA ITALIA,495,COMO
ALBESE CON CASSANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,392,COMO
ALBESE CON CASSANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,276,COMO
ALBESE CON CASSANO,NUOVO CENTRO DESTRA - UDC,106,COMO
ALBESE CON CASSANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,89,COMO
ALBESE CON CASSANO,L'ALTRA EUROPA CON TSIPRAS,45,COMO
ALBESE CON CASSANO,VERDI EUROPEI-GREEN ITALIA,32,COMO
ALBESE CON CASSANO,ITALIA DEI VALORI,18,COMO
ALBESE CON CASSANO,SCELTA EUROPEA,18,COMO
ALBESE CON CASSANO,IO CAMBIO - MAIE,4,COMO
ALBIOLO,PARTITO DEMOCRATICO,496,COMO
ALBIOLO,FORZA ITALIA,284,COMO
ALBIOLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,273,COMO
ALBIOLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,254,COMO
ALBIOLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,43,COMO
ALBIOLO,NUOVO CENTRO DESTRA - UDC,41,COMO
ALBIOLO,L'ALTRA EUROPA CON TSIPRAS,38,COMO
ALBIOLO,VERDI EUROPEI-GREEN ITALIA,18,COMO
ALBIOLO,ITALIA DEI VALORI,16,COMO
ALBIOLO,SCELTA EUROPEA,12,COMO
ALBIOLO,IO CAMBIO - MAIE,7,COMO
ALSERIO,PARTITO DEMOCRATICO,213,COMO
ALSERIO,FORZA ITALIA,172,COMO
ALSERIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,161,COMO
ALSERIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,125,COMO
ALSERIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,20,COMO
ALSERIO,VERDI EUROPEI-GREEN ITALIA,16,COMO
ALSERIO,NUOVO CENTRO DESTRA - UDC,15,COMO
ALSERIO,L'ALTRA EUROPA CON TSIPRAS,14,COMO
ALSERIO,ITALIA DEI VALORI,3,COMO
ALSERIO,SCELTA EUROPEA,3,COMO
ALSERIO,IO CAMBIO - MAIE,0,COMO
ALZATE BRIANZA,PARTITO DEMOCRATICO,1030,COMO
ALZATE BRIANZA,FORZA ITALIA,559,COMO
ALZATE BRIANZA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,524,COMO
ALZATE BRIANZA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,434,COMO
ALZATE BRIANZA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,102,COMO
ALZATE BRIANZA,L'ALTRA EUROPA CON TSIPRAS,73,COMO
ALZATE BRIANZA,NUOVO CENTRO DESTRA - UDC,73,COMO
ALZATE BRIANZA,VERDI EUROPEI-GREEN ITALIA,37,COMO
ALZATE BRIANZA,ITALIA DEI VALORI,29,COMO
ALZATE BRIANZA,SCELTA EUROPEA,22,COMO
ALZATE BRIANZA,IO CAMBIO - MAIE,8,COMO
ANZANO DEL PARCO,PARTITO DEMOCRATICO,377,COMO
ANZANO DEL PARCO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,207,COMO
ANZANO DEL PARCO,FORZA ITALIA,192,COMO
ANZANO DEL PARCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,158,COMO
ANZANO DEL PARCO,NUOVO CENTRO DESTRA - UDC,37,COMO
ANZANO DEL PARCO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,29,COMO
ANZANO DEL PARCO,L'ALTRA EUROPA CON TSIPRAS,28,COMO
ANZANO DEL PARCO,VERDI EUROPEI-GREEN ITALIA,15,COMO
ANZANO DEL PARCO,ITALIA DEI VALORI,14,COMO
ANZANO DEL PARCO,SCELTA EUROPEA,14,COMO
ANZANO DEL PARCO,IO CAMBIO - MAIE,2,COMO
APPIANO GENTILE,PARTITO DEMOCRATICO,1374,COMO
APPIANO GENTILE,FORZA ITALIA,609,COMO
APPIANO GENTILE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,599,COMO
APPIANO GENTILE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,557,COMO
APPIANO GENTILE,NUOVO CENTRO DESTRA - UDC,114,COMO
APPIANO GENTILE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,103,COMO
APPIANO GENTILE,L'ALTRA EUROPA CON TSIPRAS,89,COMO
APPIANO GENTILE,VERDI EUROPEI-GREEN ITALIA,42,COMO
APPIANO GENTILE,SCELTA EUROPEA,30,COMO
APPIANO GENTILE,ITALIA DEI VALORI,26,COMO
APPIANO GENTILE,IO CAMBIO - MAIE,5,COMO
