Ente,Liste/Gruppi,Voti,nomefile
AGLIANO TERME,PARTITO DEMOCRATICO,306,ASTI
AGLIANO TERME,FORZA ITALIA,163,ASTI
AGLIANO TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,149,ASTI
AGLIANO TERME,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,119,ASTI
AGLIANO TERME,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,41,ASTI
AGLIANO TERME,L'ALTRA EUROPA CON TSIPRAS,27,ASTI
AGLIANO TERME,NUOVO CENTRO DESTRA - UDC,22,ASTI
AGLIANO TERME,VERDI EUROPEI-GREEN ITALIA,9,ASTI
AGLIANO TERME,ITALIA DEI VALORI,5,ASTI
AGLIANO TERME,SCELTA EUROPEA,5,ASTI
AGLIANO TERME,IO CAMBIO - MAIE,2,ASTI
ALBUGNANO,PARTITO DEMOCRATICO,108,ASTI
ALBUGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,59,ASTI
ALBUGNANO,FORZA ITALIA,45,ASTI
ALBUGNANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,16,ASTI
ALBUGNANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,16,ASTI
ALBUGNANO,NUOVO CENTRO DESTRA - UDC,11,ASTI
ALBUGNANO,L'ALTRA EUROPA CON TSIPRAS,8,ASTI
ALBUGNANO,VERDI EUROPEI-GREEN ITALIA,5,ASTI
ALBUGNANO,ITALIA DEI VALORI,2,ASTI
ALBUGNANO,SCELTA EUROPEA,2,ASTI
ALBUGNANO,IO CAMBIO - MAIE,1,ASTI
ANTIGNANO,PARTITO DEMOCRATICO,234,ASTI
ANTIGNANO,FORZA ITALIA,110,ASTI
ANTIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,102,ASTI
ANTIGNANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,60,ASTI
ANTIGNANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,23,ASTI
ANTIGNANO,L'ALTRA EUROPA CON TSIPRAS,15,ASTI
ANTIGNANO,NUOVO CENTRO DESTRA - UDC,11,ASTI
ANTIGNANO,VERDI EUROPEI-GREEN ITALIA,8,ASTI
ANTIGNANO,ITALIA DEI VALORI,6,ASTI
ANTIGNANO,IO CAMBIO - MAIE,2,ASTI
ANTIGNANO,SCELTA EUROPEA,1,ASTI
ARAMENGO,PARTITO DEMOCRATICO,134,ASTI
ARAMENGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,66,ASTI
ARAMENGO,FORZA ITALIA,43,ASTI
ARAMENGO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,37,ASTI
ARAMENGO,L'ALTRA EUROPA CON TSIPRAS,10,ASTI
ARAMENGO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,10,ASTI
ARAMENGO,VERDI EUROPEI-GREEN ITALIA,8,ASTI
ARAMENGO,NUOVO CENTRO DESTRA - UDC,6,ASTI
ARAMENGO,ITALIA DEI VALORI,2,ASTI
ARAMENGO,SCELTA EUROPEA,2,ASTI
ARAMENGO,IO CAMBIO - MAIE,0,ASTI
ASTI,PARTITO DEMOCRATICO,14444,ASTI
ASTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,6602,ASTI
ASTI,FORZA ITALIA,4726,ASTI
ASTI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2173,ASTI
ASTI,L'ALTRA EUROPA CON TSIPRAS,1715,ASTI
ASTI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,1333,ASTI
ASTI,NUOVO CENTRO DESTRA - UDC,992,ASTI
ASTI,VERDI EUROPEI-GREEN ITALIA,305,ASTI
ASTI,SCELTA EUROPEA,209,ASTI
ASTI,ITALIA DEI VALORI,179,ASTI
ASTI,IO CAMBIO - MAIE,75,ASTI
AZZANO D'ASTI,PARTITO DEMOCRATICO,112,ASTI
AZZANO D'ASTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,42,ASTI
AZZANO D'ASTI,FORZA ITALIA,34,ASTI
AZZANO D'ASTI,L'ALTRA EUROPA CON TSIPRAS,21,ASTI
AZZANO D'ASTI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,14,ASTI
AZZANO D'ASTI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,13,ASTI
AZZANO D'ASTI,NUOVO CENTRO DESTRA - UDC,4,ASTI
AZZANO D'ASTI,VERDI EUROPEI-GREEN ITALIA,4,ASTI
AZZANO D'ASTI,SCELTA EUROPEA,2,ASTI
AZZANO D'ASTI,ITALIA DEI VALORI,1,ASTI
AZZANO D'ASTI,IO CAMBIO - MAIE,1,ASTI
BALDICHIERI D'ASTI,PARTITO DEMOCRATICO,210,ASTI
BALDICHIERI D'ASTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,89,ASTI
BALDICHIERI D'ASTI,FORZA ITALIA,85,ASTI
BALDICHIERI D'ASTI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,43,ASTI
BALDICHIERI D'ASTI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,31,ASTI
BALDICHIERI D'ASTI,L'ALTRA EUROPA CON TSIPRAS,13,ASTI
BALDICHIERI D'ASTI,NUOVO CENTRO DESTRA - UDC,10,ASTI
BALDICHIERI D'ASTI,ITALIA DEI VALORI,2,ASTI
BALDICHIERI D'ASTI,IO CAMBIO - MAIE,1,ASTI
BALDICHIERI D'ASTI,VERDI EUROPEI-GREEN ITALIA,1,ASTI
BALDICHIERI D'ASTI,SCELTA EUROPEA,1,ASTI
BELVEGLIO,PARTITO DEMOCRATICO,68,ASTI
BELVEGLIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,55,ASTI
BELVEGLIO,FORZA ITALIA,21,ASTI
BELVEGLIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,12,ASTI
BELVEGLIO,L'ALTRA EUROPA CON TSIPRAS,7,ASTI
BELVEGLIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,4,ASTI
BELVEGLIO,VERDI EUROPEI-GREEN ITALIA,3,ASTI
BELVEGLIO,NUOVO CENTRO DESTRA - UDC,3,ASTI
BELVEGLIO,IO CAMBIO - MAIE,1,ASTI
BELVEGLIO,ITALIA DEI VALORI,1,ASTI
BELVEGLIO,SCELTA EUROPEA,0,ASTI
BERZANO DI SAN PIETRO,PARTITO DEMOCRATICO,82,ASTI
BERZANO DI SAN PIETRO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,72,ASTI
BERZANO DI SAN PIETRO,FORZA ITALIA,40,ASTI
BERZANO DI SAN PIETRO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,27,ASTI
BERZANO DI SAN PIETRO,L'ALTRA EUROPA CON TSIPRAS,25,ASTI
