Ente,Liste/Gruppi,Voti,nomefile
ARCIDOSSO,PARTITO DEMOCRATICO,1040,GROSSETO
ARCIDOSSO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,429,GROSSETO
ARCIDOSSO,FORZA ITALIA,287,GROSSETO
ARCIDOSSO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,142,GROSSETO
ARCIDOSSO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,95,GROSSETO
ARCIDOSSO,L'ALTRA EUROPA CON TSIPRAS,94,GROSSETO
ARCIDOSSO,NUOVO CENTRO DESTRA - UDC,57,GROSSETO
ARCIDOSSO,VERDI EUROPEI-GREEN ITALIA,25,GROSSETO
ARCIDOSSO,ITALIA DEI VALORI,17,GROSSETO
ARCIDOSSO,IO CAMBIO - MAIE,5,GROSSETO
ARCIDOSSO,SCELTA EUROPEA,3,GROSSETO
CAMPAGNATICO,PARTITO DEMOCRATICO,540,GROSSETO
CAMPAGNATICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,192,GROSSETO
CAMPAGNATICO,FORZA ITALIA,187,GROSSETO
CAMPAGNATICO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,64,GROSSETO
CAMPAGNATICO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,51,GROSSETO
CAMPAGNATICO,L'ALTRA EUROPA CON TSIPRAS,36,GROSSETO
CAMPAGNATICO,NUOVO CENTRO DESTRA - UDC,34,GROSSETO
CAMPAGNATICO,SCELTA EUROPEA,6,GROSSETO
CAMPAGNATICO,VERDI EUROPEI-GREEN ITALIA,5,GROSSETO
CAMPAGNATICO,ITALIA DEI VALORI,4,GROSSETO
CAMPAGNATICO,IO CAMBIO - MAIE,2,GROSSETO
CAPALBIO,PARTITO DEMOCRATICO,1126,GROSSETO
CAPALBIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,479,GROSSETO
CAPALBIO,FORZA ITALIA,399,GROSSETO
CAPALBIO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,156,GROSSETO
CAPALBIO,L'ALTRA EUROPA CON TSIPRAS,65,GROSSETO
CAPALBIO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,62,GROSSETO
CAPALBIO,NUOVO CENTRO DESTRA - UDC,44,GROSSETO
CAPALBIO,SCELTA EUROPEA,27,GROSSETO
CAPALBIO,ITALIA DEI VALORI,16,GROSSETO
CAPALBIO,VERDI EUROPEI-GREEN ITALIA,15,GROSSETO
CAPALBIO,IO CAMBIO - MAIE,6,GROSSETO
CASTEL DEL PIANO,PARTITO DEMOCRATICO,1288,GROSSETO
CASTEL DEL PIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,362,GROSSETO
CASTEL DEL PIANO,FORZA ITALIA,357,GROSSETO
CASTEL DEL PIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,144,GROSSETO
CASTEL DEL PIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,104,GROSSETO
CASTEL DEL PIANO,L'ALTRA EUROPA CON TSIPRAS,76,GROSSETO
CASTEL DEL PIANO,NUOVO CENTRO DESTRA - UDC,63,GROSSETO
CASTEL DEL PIANO,ITALIA DEI VALORI,23,GROSSETO
CASTEL DEL PIANO,VERDI EUROPEI-GREEN ITALIA,22,GROSSETO
CASTEL DEL PIANO,SCELTA EUROPEA,8,GROSSETO
CASTEL DEL PIANO,IO CAMBIO - MAIE,3,GROSSETO
CASTELL'AZZARA,PARTITO DEMOCRATICO,483,GROSSETO
CASTELL'AZZARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,144,GROSSETO
CASTELL'AZZARA,FORZA ITALIA,133,GROSSETO
CASTELL'AZZARA,L'ALTRA EUROPA CON TSIPRAS,53,GROSSETO
CASTELL'AZZARA,NUOVO CENTRO DESTRA - UDC,46,GROSSETO
CASTELL'AZZARA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,43,GROSSETO
CASTELL'AZZARA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,37,GROSSETO
CASTELL'AZZARA,ITALIA DEI VALORI,12,GROSSETO
CASTELL'AZZARA,VERDI EUROPEI-GREEN ITALIA,7,GROSSETO
CASTELL'AZZARA,SCELTA EUROPEA,6,GROSSETO
CASTELL'AZZARA,IO CAMBIO - MAIE,1,GROSSETO
CASTIGLIONE DELLA PESCAIA,PARTITO DEMOCRATICO,1759,GROSSETO
CASTIGLIONE DELLA PESCAIA,FORZA ITALIA,687,GROSSETO
CASTIGLIONE DELLA PESCAIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,682,GROSSETO
CASTIGLIONE DELLA PESCAIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,181,GROSSETO
CASTIGLIONE DELLA PESCAIA,L'ALTRA EUROPA CON TSIPRAS,109,GROSSETO
CASTIGLIONE DELLA PESCAIA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,97,GROSSETO
CASTIGLIONE DELLA PESCAIA,NUOVO CENTRO DESTRA - UDC,87,GROSSETO
CASTIGLIONE DELLA PESCAIA,VERDI EUROPEI-GREEN ITALIA,18,GROSSETO
CASTIGLIONE DELLA PESCAIA,SCELTA EUROPEA,15,GROSSETO
CASTIGLIONE DELLA PESCAIA,ITALIA DEI VALORI,8,GROSSETO
CASTIGLIONE DELLA PESCAIA,IO CAMBIO - MAIE,7,GROSSETO
CINIGIANO,PARTITO DEMOCRATICO,745,GROSSETO
CINIGIANO,FORZA ITALIA,248,GROSSETO
CINIGIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,171,GROSSETO
CINIGIANO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,95,GROSSETO
CINIGIANO,NUOVO CENTRO DESTRA - UDC,60,GROSSETO
CINIGIANO,L'ALTRA EUROPA CON TSIPRAS,56,GROSSETO
CINIGIANO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,44,GROSSETO
CINIGIANO,VERDI EUROPEI-GREEN ITALIA,8,GROSSETO
CINIGIANO,SCELTA EUROPEA,3,GROSSETO
CINIGIANO,ITALIA DEI VALORI,2,GROSSETO
CINIGIANO,IO CAMBIO - MAIE,2,GROSSETO
CIVITELLA PAGANICO,PARTITO DEMOCRATICO,894,GROSSETO
CIVITELLA PAGANICO,FORZA ITALIA,268,GROSSETO
CIVITELLA PAGANICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,251,GROSSETO
CIVITELLA PAGANICO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,107,GROSSETO
CIVITELLA PAGANICO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,105,GROSSETO
CIVITELLA PAGANICO,NUOVO CENTRO DESTRA - UDC,46,GROSSETO
CIVITELLA PAGANICO,L'ALTRA EUROPA CON TSIPRAS,38,GROSSETO
CIVITELLA PAGANICO,ITALIA DEI VALORI,15,GROSSETO
CIVITELLA PAGANICO,SCELTA EUROPEA,11,GROSSETO
CIVITELLA PAGANICO,VERDI EUROPEI-GREEN ITALIA,9,GROSSETO
CIVITELLA PAGANICO,IO CAMBIO - MAIE,5,GROSSETO
