Ente,Liste/Gruppi,Voti,nomefile
ALTIDONA,PARTITO DEMOCRATICO,611,FERMO
ALTIDONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,343,FERMO
ALTIDONA,FORZA ITALIA,195,FERMO
ALTIDONA,L'ALTRA EUROPA CON TSIPRAS,64,FERMO
ALTIDONA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,57,FERMO
ALTIDONA,NUOVO CENTRO DESTRA - UDC,47,FERMO
ALTIDONA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,18,FERMO
ALTIDONA,ITALIA DEI VALORI,12,FERMO
ALTIDONA,SCELTA EUROPEA,8,FERMO
ALTIDONA,VERDI EUROPEI-GREEN ITALIA,8,FERMO
ALTIDONA,IO CAMBIO - MAIE,2,FERMO
AMANDOLA,PARTITO DEMOCRATICO,1015,FERMO
AMANDOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,459,FERMO
AMANDOLA,FORZA ITALIA,377,FERMO
AMANDOLA,NUOVO CENTRO DESTRA - UDC,135,FERMO
AMANDOLA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,113,FERMO
AMANDOLA,L'ALTRA EUROPA CON TSIPRAS,89,FERMO
AMANDOLA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,76,FERMO
AMANDOLA,ITALIA DEI VALORI,19,FERMO
AMANDOLA,VERDI EUROPEI-GREEN ITALIA,16,FERMO
AMANDOLA,SCELTA EUROPEA,15,FERMO
AMANDOLA,IO CAMBIO - MAIE,6,FERMO
BELMONTE PICENO,PARTITO DEMOCRATICO,169,FERMO
BELMONTE PICENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,86,FERMO
BELMONTE PICENO,FORZA ITALIA,66,FERMO
BELMONTE PICENO,L'ALTRA EUROPA CON TSIPRAS,22,FERMO
BELMONTE PICENO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,15,FERMO
BELMONTE PICENO,NUOVO CENTRO DESTRA - UDC,10,FERMO
BELMONTE PICENO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,8,FERMO
BELMONTE PICENO,ITALIA DEI VALORI,5,FERMO
BELMONTE PICENO,SCELTA EUROPEA,3,FERMO
BELMONTE PICENO,VERDI EUROPEI-GREEN ITALIA,3,FERMO
BELMONTE PICENO,IO CAMBIO - MAIE,0,FERMO
CAMPOFILONE,PARTITO DEMOCRATICO,493,FERMO
CAMPOFILONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,285,FERMO
CAMPOFILONE,FORZA ITALIA,172,FERMO
CAMPOFILONE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,50,FERMO
CAMPOFILONE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,28,FERMO
CAMPOFILONE,L'ALTRA EUROPA CON TSIPRAS,24,FERMO
CAMPOFILONE,NUOVO CENTRO DESTRA - UDC,24,FERMO
CAMPOFILONE,VERDI EUROPEI-GREEN ITALIA,12,FERMO
CAMPOFILONE,ITALIA DEI VALORI,9,FERMO
CAMPOFILONE,IO CAMBIO - MAIE,2,FERMO
CAMPOFILONE,SCELTA EUROPEA,2,FERMO
FALERONE,PARTITO DEMOCRATICO,836,FERMO
FALERONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,381,FERMO
FALERONE,FORZA ITALIA,274,FERMO
FALERONE,L'ALTRA EUROPA CON TSIPRAS,88,FERMO
