Ente,Liste/Gruppi,Voti,nomefile
ALTINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,487,CHIETI
ALTINO,PARTITO DEMOCRATICO,468,CHIETI
ALTINO,FORZA ITALIA,320,CHIETI
ALTINO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,71,CHIETI
ALTINO,L'ALTRA EUROPA CON TSIPRAS,60,CHIETI
ALTINO,NUOVO CENTRO DESTRA - UDC,60,CHIETI
ALTINO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,22,CHIETI
ALTINO,ITALIA DEI VALORI,15,CHIETI
ALTINO,SCELTA EUROPEA,10,CHIETI
ALTINO,VERDI EUROPEI-GREEN ITALIA,6,CHIETI
ALTINO,IO CAMBIO - MAIE,4,CHIETI
ARCHI,PARTITO DEMOCRATICO,392,CHIETI
ARCHI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,386,CHIETI
ARCHI,FORZA ITALIA,205,CHIETI
ARCHI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,59,CHIETI
ARCHI,NUOVO CENTRO DESTRA - UDC,47,CHIETI
ARCHI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,22,CHIETI
ARCHI,ITALIA DEI VALORI,21,CHIETI
ARCHI,L'ALTRA EUROPA CON TSIPRAS,20,CHIETI
ARCHI,IO CAMBIO - MAIE,17,CHIETI
ARCHI,SCELTA EUROPEA,9,CHIETI
ARCHI,VERDI EUROPEI-GREEN ITALIA,4,CHIETI
ARI,PARTITO DEMOCRATICO,201,CHIETI
ARI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,152,CHIETI
ARI,FORZA ITALIA,146,CHIETI
ARI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,22,CHIETI
ARI,ITALIA DEI VALORI,21,CHIETI
ARI,NUOVO CENTRO DESTRA - UDC,18,CHIETI
ARI,L'ALTRA EUROPA CON TSIPRAS,14,CHIETI
ARI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,9,CHIETI
ARI,SCELTA EUROPEA,7,CHIETI
ARI,VERDI EUROPEI-GREEN ITALIA,5,CHIETI
ARI,IO CAMBIO - MAIE,0,CHIETI
ARIELLI,PARTITO DEMOCRATICO,222,CHIETI
ARIELLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,185,CHIETI
ARIELLI,FORZA ITALIA,94,CHIETI
ARIELLI,NUOVO CENTRO DESTRA - UDC,48,CHIETI
ARIELLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,27,CHIETI
ARIELLI,L'ALTRA EUROPA CON TSIPRAS,11,CHIETI
ARIELLI,ITALIA DEI VALORI,10,CHIETI
ARIELLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,9,CHIETI
ARIELLI,SCELTA EUROPEA,5,CHIETI
ARIELLI,IO CAMBIO - MAIE,2,CHIETI
ARIELLI,VERDI EUROPEI-GREEN ITALIA,1,CHIETI
ATESSA,PARTITO DEMOCRATICO,1751,CHIETI
ATESSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1621,CHIETI
ATESSA,FORZA ITALIA,955,CHIETI
ATESSA,NUOVO CENTRO DESTRA - UDC,373,CHIETI
ATESSA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,164,CHIETI
ATESSA,L'ALTRA EUROPA CON TSIPRAS,114,CHIETI
ATESSA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,86,CHIETI
ATESSA,ITALIA DEI VALORI,66,CHIETI
ATESSA,SCELTA EUROPEA,35,CHIETI
ATESSA,VERDI EUROPEI-GREEN ITALIA,19,CHIETI
ATESSA,IO CAMBIO - MAIE,18,CHIETI
BOMBA,PARTITO DEMOCRATICO,199,CHIETI
BOMBA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,139,CHIETI
BOMBA,FORZA ITALIA,74,CHIETI
BOMBA,NUOVO CENTRO DESTRA - UDC,45,CHIETI
BOMBA,L'ALTRA EUROPA CON TSIPRAS,21,CHIETI
BOMBA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,CHIETI
BOMBA,SCELTA EUROPEA,7,CHIETI
BOMBA,ITALIA DEI VALORI,7,CHIETI
BOMBA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,6,CHIETI
BOMBA,IO CAMBIO - MAIE,2,CHIETI
BOMBA,VERDI EUROPEI-GREEN ITALIA,1,CHIETI
BORRELLO,PARTITO DEMOCRATICO,58,CHIETI
BORRELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,53,CHIETI
BORRELLO,NUOVO CENTRO DESTRA - UDC,42,CHIETI
BORRELLO,FORZA ITALIA,38,CHIETI
BORRELLO,L'ALTRA EUROPA CON TSIPRAS,9,CHIETI
BORRELLO,ITALIA DEI VALORI,9,CHIETI
BORRELLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,2,CHIETI
BORRELLO,IO CAMBIO - MAIE,1,CHIETI
BORRELLO,SCELTA EUROPEA,1,CHIETI
BORRELLO,VERDI EUROPEI-GREEN ITALIA,1,CHIETI
BORRELLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,0,CHIETI
BUCCHIANICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1098,CHIETI
BUCCHIANICO,PARTITO DEMOCRATICO,730,CHIETI
BUCCHIANICO,FORZA ITALIA,657,CHIETI
BUCCHIANICO,NUOVO CENTRO DESTRA - UDC,129,CHIETI
BUCCHIANICO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,107,CHIETI
BUCCHIANICO,L'ALTRA EUROPA CON TSIPRAS,45,CHIETI
BUCCHIANICO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,42,CHIETI
BUCCHIANICO,ITALIA DEI VALORI,40,CHIETI
BUCCHIANICO,SCELTA EUROPEA,19,CHIETI
BUCCHIANICO,VERDI EUROPEI-GREEN ITALIA,8,CHIETI
BUCCHIANICO,IO CAMBIO - MAIE,5,CHIETI
CANOSA SANNITA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,263,CHIETI
CANOSA SANNITA,PARTITO DEMOCRATICO,210,CHIETI
CANOSA SANNITA,FORZA ITALIA,156,CHIETI
CANOSA SANNITA,NUOVO CENTRO DESTRA - UDC,39,CHIETI
CANOSA SANNITA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,36,CHIETI
CANOSA SANNITA,L'ALTRA EUROPA CON TSIPRAS,27,CHIETI
CANOSA SANNITA,ITALIA DEI VALORI,24,CHIETI
CANOSA SANNITA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,7,CHIETI
CANOSA SANNITA,SCELTA EUROPEA,4,CHIETI
CANOSA SANNITA,VERDI EUROPEI-GREEN ITALIA,2,CHIETI
CANOSA SANNITA,IO CAMBIO - MAIE,0,CHIETI
CARPINETO SINELLO,PARTITO DEMOCRATICO,119,CHIETI
CARPINETO SINELLO,FORZA ITALIA,91,CHIETI
CARPINETO SINELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,74,CHIETI
CARPINETO SINELLO,L'ALTRA EUROPA CON TSIPRAS,11,CHIETI
