Ente,Liste/Gruppi,Voti,nomefile
ACCUMOLI,FORZA ITALIA,127,RIETI
ACCUMOLI,PARTITO DEMOCRATICO,127,RIETI
ACCUMOLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,49,RIETI
ACCUMOLI,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,23,RIETI
ACCUMOLI,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,12,RIETI
ACCUMOLI,NUOVO CENTRO DESTRA - UDC,11,RIETI
ACCUMOLI,L'ALTRA EUROPA CON TSIPRAS,7,RIETI
ACCUMOLI,IO CAMBIO - MAIE,5,RIETI
ACCUMOLI,VERDI EUROPEI-GREEN ITALIA,4,RIETI
ACCUMOLI,ITALIA DEI VALORI,1,RIETI
ACCUMOLI,SCELTA EUROPEA,0,RIETI
AMATRICE,FORZA ITALIA,444,RIETI
AMATRICE,PARTITO DEMOCRATICO,397,RIETI
AMATRICE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,380,RIETI
AMATRICE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,221,RIETI
AMATRICE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,46,RIETI
AMATRICE,NUOVO CENTRO DESTRA - UDC,39,RIETI
AMATRICE,L'ALTRA EUROPA CON TSIPRAS,26,RIETI
AMATRICE,VERDI EUROPEI-GREEN ITALIA,11,RIETI
AMATRICE,ITALIA DEI VALORI,11,RIETI
AMATRICE,IO CAMBIO - MAIE,4,RIETI
AMATRICE,SCELTA EUROPEA,2,RIETI
ANTRODOCO,PARTITO DEMOCRATICO,471,RIETI
ANTRODOCO,FORZA ITALIA,366,RIETI
ANTRODOCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,267,RIETI
ANTRODOCO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,96,RIETI
ANTRODOCO,NUOVO CENTRO DESTRA - UDC,31,RIETI
ANTRODOCO,L'ALTRA EUROPA CON TSIPRAS,30,RIETI
ANTRODOCO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,26,RIETI
ANTRODOCO,SCELTA EUROPEA,8,RIETI
ANTRODOCO,VERDI EUROPEI-GREEN ITALIA,5,RIETI
ANTRODOCO,ITALIA DEI VALORI,4,RIETI
ANTRODOCO,IO CAMBIO - MAIE,0,RIETI
ASCREA,PARTITO DEMOCRATICO,41,RIETI
ASCREA,FORZA ITALIA,25,RIETI
ASCREA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,23,RIETI
ASCREA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,11,RIETI
ASCREA,SCELTA EUROPEA,6,RIETI
ASCREA,L'ALTRA EUROPA CON TSIPRAS,5,RIETI
ASCREA,ITALIA DEI VALORI,4,RIETI
ASCREA,NUOVO CENTRO DESTRA - UDC,2,RIETI
ASCREA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2,RIETI
ASCREA,IO CAMBIO - MAIE,1,RIETI
ASCREA,VERDI EUROPEI-GREEN ITALIA,0,RIETI
BELMONTE IN SABINA,PARTITO DEMOCRATICO,90,RIETI
BELMONTE IN SABINA,FORZA ITALIA,72,RIETI
