Ente,Liste/Gruppi,Voti,nomefile
ALTIVOLE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,897,TREVISO
ALTIVOLE,PARTITO DEMOCRATICO,882,TREVISO
ALTIVOLE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,749,TREVISO
ALTIVOLE,FORZA ITALIA,741,TREVISO
ALTIVOLE,NUOVO CENTRO DESTRA - UDC,76,TREVISO
ALTIVOLE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,74,TREVISO
ALTIVOLE,SCELTA EUROPEA,33,TREVISO
ALTIVOLE,L'ALTRA EUROPA CON TSIPRAS,29,TREVISO
ALTIVOLE,VERDI EUROPEI-GREEN ITALIA,27,TREVISO
ALTIVOLE,ITALIA DEI VALORI,21,TREVISO
ALTIVOLE,SVP,8,TREVISO
ALTIVOLE,IO CAMBIO - MAIE,3,TREVISO
ARCADE,PARTITO DEMOCRATICO,692,TREVISO
ARCADE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,439,TREVISO
ARCADE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,367,TREVISO
ARCADE,FORZA ITALIA,212,TREVISO
ARCADE,L'ALTRA EUROPA CON TSIPRAS,40,TREVISO
ARCADE,NUOVO CENTRO DESTRA - UDC,34,TREVISO
ARCADE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,34,TREVISO
ARCADE,SCELTA EUROPEA,22,TREVISO
ARCADE,VERDI EUROPEI-GREEN ITALIA,19,TREVISO
ARCADE,ITALIA DEI VALORI,15,TREVISO
ARCADE,SVP,8,TREVISO
ARCADE,IO CAMBIO - MAIE,4,TREVISO
ASOLO,PARTITO DEMOCRATICO,1333,TREVISO
ASOLO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,977,TREVISO
ASOLO,FORZA ITALIA,856,TREVISO
ASOLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,783,TREVISO
ASOLO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,146,TREVISO
ASOLO,NUOVO CENTRO DESTRA - UDC,134,TREVISO
ASOLO,SCELTA EUROPEA,81,TREVISO
ASOLO,L'ALTRA EUROPA CON TSIPRAS,77,TREVISO
ASOLO,VERDI EUROPEI-GREEN ITALIA,50,TREVISO
ASOLO,ITALIA DEI VALORI,29,TREVISO
ASOLO,IO CAMBIO - MAIE,12,TREVISO
ASOLO,SVP,11,TREVISO
BORSO DEL GRAPPA,PARTITO DEMOCRATICO,747,TREVISO
BORSO DEL GRAPPA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,576,TREVISO
BORSO DEL GRAPPA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,530,TREVISO
BORSO DEL GRAPPA,FORZA ITALIA,366,TREVISO
BORSO DEL GRAPPA,NUOVO CENTRO DESTRA - UDC,123,TREVISO
BORSO DEL GRAPPA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,75,TREVISO
BORSO DEL GRAPPA,L'ALTRA EUROPA CON TSIPRAS,35,TREVISO
BORSO DEL GRAPPA,SCELTA EUROPEA,24,TREVISO
BORSO DEL GRAPPA,VERDI EUROPEI-GREEN ITALIA,24,TREVISO
BORSO DEL GRAPPA,ITALIA DEI VALORI,14,TREVISO
BORSO DEL GRAPPA,IO CAMBIO - MAIE,9,TREVISO
BORSO DEL GRAPPA,SVP,4,TREVISO
BREDA DI PIAVE,PARTITO DEMOCRATICO,1245,TREVISO
BREDA DI PIAVE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,733,TREVISO
BREDA DI PIAVE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,560,TREVISO
BREDA DI PIAVE,FORZA ITALIA,425,TREVISO
BREDA DI PIAVE,NUOVO CENTRO DESTRA - UDC,99,TREVISO
BREDA DI PIAVE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,72,TREVISO
BREDA DI PIAVE,L'ALTRA EUROPA CON TSIPRAS,69,TREVISO
BREDA DI PIAVE,SCELTA EUROPEA,43,TREVISO
BREDA DI PIAVE,VERDI EUROPEI-GREEN ITALIA,28,TREVISO
BREDA DI PIAVE,ITALIA DEI VALORI,13,TREVISO
BREDA DI PIAVE,SVP,10,TREVISO
BREDA DI PIAVE,IO CAMBIO - MAIE,4,TREVISO
CAERANO DI SAN MARCO,PARTITO DEMOCRATICO,1368,TREVISO
CAERANO DI SAN MARCO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,986,TREVISO
CAERANO DI SAN MARCO,FORZA ITALIA,690,TREVISO
CAERANO DI SAN MARCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,644,TREVISO
CAERANO DI SAN MARCO,NUOVO CENTRO DESTRA - UDC,137,TREVISO
CAERANO DI SAN MARCO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,113,TREVISO
CAERANO DI SAN MARCO,L'ALTRA EUROPA CON TSIPRAS,82,TREVISO
CAERANO DI SAN MARCO,VERDI EUROPEI-GREEN ITALIA,41,TREVISO
CAERANO DI SAN MARCO,SCELTA EUROPEA,38,TREVISO
CAERANO DI SAN MARCO,ITALIA DEI VALORI,22,TREVISO
CAERANO DI SAN MARCO,IO CAMBIO - MAIE,9,TREVISO
CAERANO DI SAN MARCO,SVP,5,TREVISO
CAPPELLA MAGGIORE,PARTITO DEMOCRATICO,824,TREVISO
CAPPELLA MAGGIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,424,TREVISO
CAPPELLA MAGGIORE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,307,TREVISO
CAPPELLA MAGGIORE,FORZA ITALIA,221,TREVISO
CAPPELLA MAGGIORE,NUOVO CENTRO DESTRA - UDC,95,TREVISO
CAPPELLA MAGGIORE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,59,TREVISO
CAPPELLA MAGGIORE,L'ALTRA EUROPA CON TSIPRAS,59,TREVISO
CAPPELLA MAGGIORE,SCELTA EUROPEA,24,TREVISO
CAPPELLA MAGGIORE,VERDI EUROPEI-GREEN ITALIA,14,TREVISO
CAPPELLA MAGGIORE,ITALIA DEI VALORI,9,TREVISO
CAPPELLA MAGGIORE,SVP,7,TREVISO
CAPPELLA MAGGIORE,IO CAMBIO - MAIE,3,TREVISO
CARBONERA,PARTITO DEMOCRATICO,2438,TREVISO
CARBONERA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1146,TREVISO
CARBONERA,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,873,TREVISO
CARBONERA,FORZA ITALIA,688,TREVISO
CARBONERA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,185,TREVISO
CARBONERA,L'ALTRA EUROPA CON TSIPRAS,167,TREVISO
CARBONERA,NUOVO CENTRO DESTRA - UDC,152,TREVISO
CARBONERA,VERDI EUROPEI-GREEN ITALIA,78,TREVISO
CARBONERA,SCELTA EUROPEA,58,TREVISO
CARBONERA,ITALIA DEI VALORI,36,TREVISO
CARBONERA,IO CAMBIO - MAIE,15,TREVISO
CARBONERA,SVP,3,TREVISO
CASALE SUL SILE,PARTITO DEMOCRATICO,2351,TREVISO
CASALE SUL SILE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1451,TREVISO
CASALE SUL SILE,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,695,TREVISO
CASALE SUL SILE,FORZA ITALIA,678,TREVISO
CASALE SUL SILE,NUOVO CENTRO DESTRA - UDC,160,TREVISO
CASALE SUL SILE,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,132,TREVISO
CASALE SUL SILE,L'ALTRA EUROPA CON TSIPRAS,119,TREVISO
CASALE SUL SILE,VERDI EUROPEI-GREEN ITALIA,44,TREVISO
CASALE SUL SILE,SCELTA EUROPEA,34,TREVISO
CASALE SUL SILE,ITALIA DEI VALORI,23,TREVISO
CASALE SUL SILE,SVP,16,TREVISO
CASALE SUL SILE,IO CAMBIO - MAIE,10,TREVISO
CASIER,PARTITO DEMOCRATICO,2385,TREVISO
CASIER,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1385,TREVISO
CASIER,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,763,TREVISO
CASIER,FORZA ITALIA,701,TREVISO
CASIER,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,189,TREVISO
CASIER,NUOVO CENTRO DESTRA - UDC,168,TREVISO
CASIER,L'ALTRA EUROPA CON TSIPRAS,158,TREVISO
CASIER,VERDI EUROPEI-GREEN ITALIA,81,TREVISO
CASIER,SCELTA EUROPEA,58,TREVISO
CASIER,ITALIA DEI VALORI,29,TREVISO
CASIER,IO CAMBIO - MAIE,12,TREVISO
CASIER,SVP,10,TREVISO
CASTELCUCCO,PARTITO DEMOCRATICO,262,TREVISO
CASTELCUCCO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,258,TREVISO
CASTELCUCCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,157,TREVISO
CASTELCUCCO,FORZA ITALIA,121,TREVISO
CASTELCUCCO,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,23,TREVISO
CASTELCUCCO,NUOVO CENTRO DESTRA - UDC,17,TREVISO
CASTELCUCCO,SCELTA EUROPEA,10,TREVISO
CASTELCUCCO,VERDI EUROPEI-GREEN ITALIA,6,TREVISO
CASTELCUCCO,ITALIA DEI VALORI,5,TREVISO
CASTELCUCCO,L'ALTRA EUROPA CON TSIPRAS,4,TREVISO
CASTELCUCCO,SVP,2,TREVISO
CASTELCUCCO,IO CAMBIO - MAIE,0,TREVISO
CASTELFRANCO VENETO,PARTITO DEMOCRATICO,6563,TREVISO
CASTELFRANCO VENETO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2807,TREVISO
CASTELFRANCO VENETO,FORZA ITALIA,2096,TREVISO
CASTELFRANCO VENETO,LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO,2058,TREVISO
CASTELFRANCO VENETO,L'ALTRA EUROPA CON TSIPRAS,451,TREVISO
CASTELFRANCO VENETO,NUOVO CENTRO DESTRA - UDC,407,TREVISO
